listing_date,snapshot_date,source,brand,model,year,km,engine_cc,price,region,province,seller_type,is_2stroke,condition_score,has_documents
2026-03-11,2026-03-31,market-snapshot,ktm,ktm 250 exc tpi six days (2019),2019.0,8598.0,250.0,5900,lombardia,va,concessionario altre marche,True,3,True
2026-03-11,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2019 - 20),2019.0,10500.0,690.0,7900,emilia-romagna,mo,concessionario altre marche,False,3,True
2026-03-12,2026-03-31,market-snapshot,fantic,fantic motor trial 50 c.c. f.m. 330.01 d&#039;epoca,1984.0,20883.0,,1700,abruzzo,te,privato,False,3,True
2026-03-12,2026-03-31,market-snapshot,ktm,ktm 250 exc tpi (2023),2023.0,100.0,250.0,7000,campania,sa,concessionario altre marche,True,3,True
2026-03-12,2026-03-31,market-snapshot,ktm,ktm 250 exc tpi six days (2021),2021.0,4666.0,250.0,5500,emilia-romagna,re,concessionario altre marche,True,3,True
2026-03-12,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2012),2012.0,4716.0,350.0,3900,lombardia,bs,privato,False,3,True
2026-03-12,2026-03-31,market-snapshot,ktm,ktm 450 exc-f (2022),2022.0,7000.0,450.0,7999,lombardia,mn,privato,False,3,True
2026-03-12,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2022 - 25),2022.0,4184.0,690.0,8800,abruzzo,ch,concessionario ufficiale ktm,False,3,True
2026-03-13,2026-03-31,market-snapshot,ktm,ktm 450 exc (2014),2014.0,11000.0,450.0,4700,molise,is,privato,False,3,True
2026-03-13,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2009 - 11),2009.0,61000.0,690.0,4000,lombardia,bg,privato,False,3,True
2026-03-14,2026-03-31,market-snapshot,cagiva,cagiva alazzura 350 d&#039;epoca,1989.0,26000.0,350.0,2500,lombardia,mi,privato,False,3,True
2026-03-14,2026-03-31,market-snapshot,ktm,ktm 450 exc-f six days (2020),2020.0,228.0,450.0,6990,abruzzo,pe,concessionario ufficiale ktm,False,3,True
2026-03-15,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2022),2022.0,6911.0,350.0,6250,toscana,gr,privato,False,4,True
2026-03-15,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2022),2022.0,8000.0,350.0,6100,toscana,gr,privato,False,3,True
2026-03-16,2026-03-31,market-snapshot,fantic,fantic motor trial 301 d&#039;epoca,1985.0,,,2700,toscana,fi,privato,False,3,True
2026-03-17,2026-03-31,market-snapshot,cagiva,cagiva wmx d&#039;epoca,1989.0,,,2500,lombardia,va,privato,False,3,True
2026-03-17,2026-03-31,market-snapshot,ktm,ktm 250 exc e six days (2016),2016.0,9367.0,250.0,4700,piemonte,bi,privato,True,3,True
2026-03-17,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2022),2022.0,258.0,350.0,6000,toscana,lu,concessionario ufficiale ktm,False,3,True
2026-03-18,2026-03-31,market-snapshot,fantic,fantic motor trial 50 d&#039;epoca,1980.0,,,800,lombardia,bg,privato,False,3,True
2026-03-18,2026-03-31,market-snapshot,ktm,ktm 350 exc-f six days (2013),2013.0,200.0,350.0,4200,trentino-alto adige,bz,privato,False,3,True
2026-03-18,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2009 - 11),2009.0,36615.0,690.0,6990,piemonte,cn,concessionario altre marche,False,3,True
2026-03-18,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2012 - 17),2012.0,51850.0,690.0,4490,lombardia,bs,rivenditore,False,3,True
2026-03-18,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2022 - 25),2022.0,10900.0,690.0,9290,abruzzo,pe,concessionario ufficiale ktm,False,3,True
2026-03-19,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2018),2018.0,20177.0,350.0,6100,umbria,pg,concessionario altre marche,False,3,True
2026-03-19,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2018),2020.0,17054.0,350.0,4350,umbria,pg,concessionario altre marche,False,4,True
2026-03-19,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2018),2016.0,19010.0,350.0,6350,umbria,pg,concessionario altre marche,False,3,True
2026-03-19,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2018),2017.0,19174.0,350.0,4800,umbria,pg,concessionario altre marche,False,4,True
2026-03-19,2026-03-31,market-snapshot,ktm,ktm 250 exc tpi six days (2018),2018.0,116.0,250.0,4000,abruzzo,ch,concessionario ufficiale ktm,True,3,True
2026-03-19,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2018),2018.0,31720.0,350.0,4000,umbria,pg,concessionario altre marche,False,3,True
2026-03-19,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2023),2023.0,7600.0,350.0,6600,veneto,tv,concessionario altre marche,False,3,True
2026-03-20,2026-03-31,market-snapshot,fantic,fantic motor trial d&#039;epoca,1980.0,1000.0,,1300,liguria,ge,privato,False,3,True
2026-03-20,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2022),2022.0,142.0,350.0,6700,friuli-venezia giulia,ud,concessionario ufficiale ktm,False,3,True
2026-03-20,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2022 - 25),2022.0,30100.0,690.0,8900,lombardia,bg,concessionario ufficiale ktm,False,3,True
2026-03-21,2026-03-31,market-snapshot,fantic,fantic motor rc 125 d&#039;epoca,1976.0,,125.0,1700,emilia-romagna,mo,privato,False,3,True
2026-03-21,2026-03-31,market-snapshot,fantic,fantic motor issimo d&#039;epoca,1984.0,7389.0,,700,umbria,tr,concessionario altre marche,False,3,True
2026-03-21,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2023),2023.0,100.0,350.0,6500,lombardia,pv,privato,False,3,True
2026-03-22,2026-03-31,market-snapshot,fantic,fantic motor trial 50 d&#039;epoca,1982.0,11.0,,1500,veneto,vr,concessionario ufficiale fantic motor,False,3,True
2026-03-22,2026-03-31,market-snapshot,fantic,fantic motor tx 190 d&#039;epoca,1975.0,254.0,,500,emilia-romagna,mo,privato,False,3,True
2026-03-22,2026-03-31,market-snapshot,ktm,ktm 250 exc (2008),2008.0,3200.0,250.0,3500,lombardia,bs,privato,False,3,True
2026-03-22,2026-03-31,market-snapshot,ktm,ktm 350 exc-f (2020),2020.0,5000.0,350.0,6200,sicilia,sr,concessionario altre marche,False,3,True
2026-03-23,2026-03-31,market-snapshot,betamotor,betamotor rr 350 4t enduro racing (2022),2022.0,4265.0,350.0,6500,umbria,pg,concessionario ufficiale betamotor,False,3,True
2026-03-23,2026-03-31,market-snapshot,ktm,ktm 350 exc-f six days (2022),2022.0,3500.0,350.0,7500,puglia,fg,concessionario altre marche,False,3,True
2026-03-23,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2012 - 17),2012.0,39514.0,690.0,5500,friuli-venezia giulia,ud,privato,False,3,True
2026-03-24,2026-03-31,market-snapshot,cagiva,cagiva 900ac d&#039;epoca,1993.0,50963.0,,7000,lombardia,bg,privato,False,3,True
2026-03-24,2026-03-31,market-snapshot,fantic,fantic motor issimo d&#039;epoca,1987.0,2000.0,,790,lombardia,bs,rivenditore,False,3,True
2026-03-24,2026-03-31,market-snapshot,ktm,ktm mx 350 d&#039;epoca,1989.0,10.0,350.0,4800,lombardia,bg,concessionario altre marche,False,3,True
2026-03-24,2026-03-31,market-snapshot,ktm,ktm gs 250 d&#039;epoca,1990.0,100.0,250.0,3000,toscana,po,privato,False,3,True
2026-03-24,2026-03-31,market-snapshot,ktm,ktm 300 exc e six days tpi (2019),2019.0,1.0,300.0,6900,veneto,pd,privato,True,3,True
2026-03-24,2026-03-31,market-snapshot,ktm,ktm 450 exc-f (2023),2023.0,85.0,450.0,9000,lombardia,cr,privato,False,3,True
2026-03-25,2026-03-31,market-snapshot,cagiva,cagiva aletta oro s2 d&#039;epoca,1986.0,13880.0,,3390,emilia-romagna,re,privato,False,3,True
2026-03-25,2026-03-31,market-snapshot,ktm,ktm 350 exc-f six days (2024),2024.0,212.0,350.0,6700,abruzzo,ch,concessionario ufficiale ktm,False,3,True
2026-03-25,2026-03-31,market-snapshot,ktm,ktm 450 exc-f six days (2018),2018.0,2000.0,450.0,4900,lazio,rm,concessionario ufficiale ktm,False,3,True
2026-03-26,2026-03-31,market-snapshot,cagiva,cagiva wmx 125 d&#039;epoca,1986.0,,125.0,2800,lombardia,bs,concessionario altre marche,False,3,True
2026-03-26,2026-03-31,market-snapshot,cagiva,cagiva ala verde 250 d&#039;epoca,1986.0,1859.0,250.0,2200,emilia-romagna,rn,rivenditore,False,3,True
2026-03-26,2026-03-31,market-snapshot,cagiva,cagiva elefant 350 + motore 650 d&#039;epoca,1986.0,31000.0,350.0,2250,veneto,vi,privato,False,3,True
2026-03-26,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2012 - 17),2012.0,43249.0,690.0,6000,marche,an,concessionario altre marche,False,3,True
2026-03-26,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2022 - 25),2022.0,7210.0,690.0,9750,toscana,li,concessionario ufficiale ktm,False,3,True
2026-03-27,2026-03-31,market-snapshot,ktm,ktm 125 mc d&#039;epoca,1979.0,,125.0,1500,emilia-romagna,mo,privato,False,3,True
2026-03-27,2026-03-31,market-snapshot,ktm,ktm 300 exc e six days (2017),2017.0,9100.0,300.0,6900,toscana,ms,privato,True,3,True
2026-03-27,2026-03-31,market-snapshot,ktm,ktm 300 exc tbi six days (2024),2024.0,120.0,300.0,8000,lombardia,mi,concessionario ufficiale ktm,True,3,True
2026-03-27,2026-03-31,market-snapshot,ktm,ktm 450 exc-f six days (2019),2019.0,,450.0,7600,marche,ap,concessionario altre marche,False,3,True
2026-03-28,2026-03-31,market-snapshot,cagiva,cagiva aletta 125 d&#039;epoca,1980.0,,125.0,700,piemonte,cn,concessionario altre marche,False,3,True
2026-03-28,2026-03-31,market-snapshot,ktm,ktm 250 exc tpi (2018),2018.0,11400.0,250.0,5800,piemonte,vc,concessionario altre marche,True,3,True
2026-03-28,2026-03-31,market-snapshot,ktm,ktm 300 exc e tpi (2022),2022.0,6400.0,300.0,6600,toscana,si,privato,True,3,True
2026-03-29,2026-03-31,market-snapshot,fantic,fantic motor 240 d&#039;epoca,1994.0,1.0,,2000,lombardia,so,concessionario altre marche,False,3,True
2026-03-29,2026-03-31,market-snapshot,fantic,fantic motor 240 d&#039;epoca,1994.0,1.0,,1500,lombardia,so,concessionario altre marche,False,3,True
2026-03-29,2026-03-31,market-snapshot,fantic,fantic motor 125 d&#039;epoca,1992.0,1.0,125.0,1600,lombardia,so,concessionario altre marche,False,3,True
2026-03-29,2026-03-31,market-snapshot,ktm,ktm 250 exc (2010),2010.0,12100.0,250.0,3700,emilia-romagna,mo,privato,False,3,True
2026-03-29,2026-03-31,market-snapshot,ktm,ktm 250 exc tpi (2022),2022.0,68.0,250.0,8000,campania,na,concessionario altre marche,True,3,True
2026-03-29,2026-03-31,market-snapshot,ktm,ktm 250 exc tpi (2022),2022.0,68.0,250.0,8000,campania,na,concessionario altre marche,True,3,True
2026-03-29,2026-03-31,market-snapshot,ktm,ktm 300 exc e six days tpi (2018),2018.0,5000.0,300.0,5000,toscana,ar,privato,True,3,True
2026-03-31,2026-03-31,market-snapshot,cagiva,cagiva alazzurra 350 d&#039;epoca,1985.0,33074.0,350.0,2800,lazio,fr,rivenditore,False,3,True
2026-03-31,2026-03-31,market-snapshot,ktm,ktm 250 exc tpi (2023),2023.0,62.0,250.0,6500,lombardia,mi,privato,True,3,True
2026-03-31,2026-03-31,market-snapshot,ktm,ktm 300 exc e six days (2017),2017.0,2000.0,300.0,5500,lombardia,co,privato,True,3,True
2026-03-31,2026-03-31,market-snapshot,ktm,ktm 690 enduro r (2019 - 20),2019.0,19000.0,690.0,7800,piemonte,bi,privato,False,3,True
2026-04-01,2026-04-30,market-snapshot,ktm,ktm 125 gs d&#039;epoca,1976.0,1.0,125.0,4350,toscana,fi,concessionario altre marche,False,3,True
2026-04-01,2026-04-30,market-snapshot,ktm,ktm 300 exc (2006),2006.0,3000.0,300.0,3790,liguria,im,concessionario altre marche,False,3,True
2026-04-01,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2012 - 17),2012.0,8800.0,690.0,7000,lombardia,pv,privato,False,3,True
2026-04-02,2026-04-30,market-snapshot,cagiva,cagiva alazzurra 650 d&#039;epoca,1985.0,35748.0,,4500,lazio,fr,rivenditore,False,3,True
2026-04-02,2026-04-30,market-snapshot,fantic,fantic motor cabalkero d&#039;epoca,1976.0,2.0,,4000,lombardia,mi,privato,False,3,True
2026-04-02,2026-04-30,market-snapshot,ktm,ktm 250 exc (2009),2009.0,1111.0,250.0,3500,liguria,sv,privato,False,3,True
2026-04-02,2026-04-30,market-snapshot,ktm,ktm 250 exc tpi six days (2019),2019.0,1000.0,250.0,6500,liguria,ge,privato,True,3,True
2026-04-02,2026-04-30,market-snapshot,ktm,ktm 300 exc e tpi (2021),2021.0,10000.0,300.0,5900,umbria,tr,privato,True,3,True
2026-04-02,2026-04-30,market-snapshot,ktm,ktm 300 exc tpi (2023),2023.0,28.0,300.0,7500,puglia,fg,concessionario altre marche,True,3,True
2026-04-03,2026-04-30,market-snapshot,ktm,ktm 300 exc tbi (2024),2024.0,3683.0,300.0,7800,emilia-romagna,mo,privato,True,3,True
2026-04-03,2026-04-30,market-snapshot,ktm,ktm 450 exc-f (2024),2024.0,5500.0,450.0,7500,toscana,ms,concessionario altre marche,False,3,True
2026-04-03,2026-04-30,market-snapshot,ktm,ktm 450 exc racing (2007),2007.0,9000.0,450.0,2900,emilia-romagna,pr,privato,False,3,True
2026-04-04,2026-04-30,market-snapshot,ktm,ktm 250 exc (2010),2010.0,9981.0,250.0,3850,piemonte,al,privato,False,3,True
2026-04-04,2026-04-30,market-snapshot,ktm,ktm 250 exc tpi six days (2018),2018.0,175.0,250.0,5950,piemonte,al,concessionario ufficiale ktm,True,3,True
2026-04-04,2026-04-30,market-snapshot,ktm,ktm 350 exc-f (2022),2022.0,296.0,350.0,6700,,,concessionario ufficiale ktm,False,3,True
2026-04-05,2026-04-30,market-snapshot,cagiva,cagiva alazzurra 650 d&#039;epoca,1985.0,73671.0,,4500,lazio,fr,rivenditore,False,3,True
2026-04-05,2026-04-30,market-snapshot,cagiva,cagiva mito 125 eddie lawson 1992 d&#039;epoca,1992.0,500.0,125.0,7800,emilia-romagna,mo,privato,False,3,True
2026-04-05,2026-04-30,market-snapshot,ktm,ktm 250 gs d&#039;epoca,1980.0,1000.0,250.0,4000,emilia-romagna,fc,privato,False,3,True
2026-04-05,2026-04-30,market-snapshot,ktm,ktm 450 exc-f (2020),2020.0,300.0,450.0,5800,lombardia,va,privato,False,3,True
2026-04-07,2026-04-30,market-snapshot,cagiva,cagiva freccia c12r d&#039;epoca,1989.0,28897.0,,8500,lombardia,mb,rivenditore,False,3,True
2026-04-07,2026-04-30,market-snapshot,cagiva,cagiva sxt 125 d&#039;epoca,1983.0,26000.0,125.0,2500,lombardia,va,privato,False,3,True
2026-04-07,2026-04-30,market-snapshot,fantic,fantic motor 303 d&#039;epoca,1988.0,,,1900,lombardia,bg,privato,False,3,True
2026-04-07,2026-04-30,market-snapshot,ktm,ktm lc 125 d&#039;epoca,1982.0,,125.0,4500,veneto,pd,privato,False,3,True
2026-04-07,2026-04-30,market-snapshot,ktm,ktm rw 125 del 1981 d&#039;epoca,1981.0,,125.0,2800,veneto,pd,privato,False,3,True
2026-04-07,2026-04-30,market-snapshot,ktm,ktm 300 exc e tpi (2020),2020.0,280.0,300.0,5800,piemonte,cn,concessionario ufficiale ktm,True,3,True
2026-04-07,2026-04-30,market-snapshot,ktm,ktm 300 exc e tpi (2022),2022.0,1.0,300.0,13900,lombardia,mi,privato,True,3,True
2026-04-07,2026-04-30,market-snapshot,ktm,ktm 350 exc-f (2020),2020.0,165.0,350.0,5600,piemonte,cn,privato,False,3,True
2026-04-08,2026-04-30,market-snapshot,ktm,ktm 350 exc-f six days (2016),2020.0,19489.0,350.0,5200,emilia-romagna,pr,privato,False,4,True
2026-04-08,2026-04-30,market-snapshot,ktm,ktm 350 exc-f six days (2016),2018.0,16271.0,350.0,5200,emilia-romagna,pr,privato,False,3,True
2026-04-08,2026-04-30,market-snapshot,ktm,ktm 350 exc-f six days (2016),2016.0,19454.0,350.0,5750,emilia-romagna,pr,privato,False,4,True
2026-04-08,2026-04-30,market-snapshot,ktm,ktm 350 exc-f six days (2016),2020.0,15623.0,350.0,5150,emilia-romagna,pr,privato,False,3,True
2026-04-08,2026-04-30,market-snapshot,ktm,ktm 350 exc-f six days (2016),2020.0,17076.0,350.0,4800,emilia-romagna,pr,privato,False,2,True
2026-04-08,2026-04-30,market-snapshot,ktm,ktm 350 exc-f six days (2016),2016.0,18000.0,350.0,3300,emilia-romagna,pr,privato,False,3,True
2026-04-10,2026-04-30,market-snapshot,fantic,fantic motor caballeo 50 tx 190 d&#039;epoca,1979.0,1.0,,1700,lombardia,mi,privato,False,3,True
2026-04-10,2026-04-30,market-snapshot,ktm,ktm 175 d&#039;epoca,1973.0,50.0,,999,veneto,tv,privato,False,3,True
2026-04-10,2026-04-30,market-snapshot,ktm,"ktm m,c 250 d&#039;epoca",1979.0,1.0,250.0,2500,lombardia,va,concessionario altre marche,False,3,True
2026-04-10,2026-04-30,market-snapshot,ktm,ktm 250 exc six days (2017),2017.0,1.0,250.0,7200,lombardia,pv,privato,False,3,True
2026-04-10,2026-04-30,market-snapshot,ktm,ktm 690 enduro (2009 - 11),2009.0,11000.0,690.0,5500,sicilia,rg,privato,False,3,True
2026-04-10,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2021),2021.0,35700.0,690.0,7500,toscana,po,privato,False,3,True
2026-04-11,2026-04-30,market-snapshot,husqvarna,husqvarna fe 250 (2020),2020.0,3000.0,250.0,5800,emilia-romagna,fc,privato,False,3,True
2026-04-11,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2019 - 20),2019.0,9600.0,690.0,8500,lazio,rm,concessionario ufficiale ktm,False,3,True
2026-04-12,2026-04-30,market-snapshot,ktm,ktm gs100 d&#039;epoca,1973.0,1000.0,,4500,toscana,fi,privato,False,3,True
2026-04-12,2026-04-30,market-snapshot,ktm,ktm 300 exc e tpi (2020),2020.0,800.0,300.0,8500,marche,mc,concessionario altre marche,True,3,True
2026-04-12,2026-04-30,market-snapshot,ktm,ktm 350 exc-f (2022),2022.0,3000.0,350.0,7499,campania,ce,rivenditore,False,3,True
2026-04-12,2026-04-30,market-snapshot,ktm,ktm 350 exc-f six days (2019),2019.0,8470.0,350.0,7490,lazio,rm,concessionario ufficiale ktm,False,3,True
2026-04-13,2026-04-30,market-snapshot,ktm,ktm gs6 250 d&#039;epoca,1978.0,5000.0,250.0,4300,lombardia,co,privato,False,3,True
2026-04-13,2026-04-30,market-snapshot,ktm,ktm 350 exc-f (2024),2024.0,2300.0,350.0,9899,veneto,vr,concessionario altre marche,False,3,True
2026-04-13,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2012 - 17),2012.0,29300.0,690.0,5400,lombardia,bs,privato,False,3,True
2026-04-14,2026-04-30,market-snapshot,fantic,fantic motor caballero 50 d&#039;epoca,1976.0,2.0,,2000,lazio,vt,privato,False,3,True
2026-04-14,2026-04-30,market-snapshot,ktm,ktm 250 exc tbi (2024),2024.0,2000.0,250.0,7000,lazio,rm,concessionario ufficiale ktm,True,3,True
2026-04-14,2026-04-30,market-snapshot,ktm,ktm 300 exc e tpi (2021),2021.0,5000.0,300.0,7200,sicilia,sr,concessionario altre marche,True,3,True
2026-04-14,2026-04-30,market-snapshot,ktm,ktm 450 exc-f six days (2019),2019.0,80.0,450.0,9500,lombardia,bs,privato,False,3,True
2026-04-15,2026-04-30,market-snapshot,ktm,ktm 250 gs d&#039;epoca,1975.0,,250.0,4300,emilia-romagna,fe,privato,False,3,True
2026-04-16,2026-04-30,market-snapshot,ktm,ktm 340 gs80 d&#039;epoca,1976.0,1000.0,,7900,lombardia,mi,privato,False,3,True
2026-04-16,2026-04-30,market-snapshot,ktm,ktm 300 exc e tpi (2020),2020.0,1000.0,300.0,6500,lazio,rm,concessionario ufficiale ktm,True,3,True
2026-04-16,2026-04-30,market-snapshot,ktm,ktm 450 exc racing (2002 - 04),2002.0,10.0,450.0,3400,friuli-venezia giulia,ud,concessionario ufficiale ktm,False,3,True
2026-04-17,2026-04-30,market-snapshot,cagiva,cagiva wmx d&#039;epoca,1986.0,,,6900,veneto,vi,privato,False,3,True
2026-04-17,2026-04-30,market-snapshot,fantic,fantic motor fantic caballero mik26 tx190 d&#039;epoca,1982.0,10.0,,4800,veneto,bl,privato,False,3,True
2026-04-17,2026-04-30,market-snapshot,ktm,ktm ktm 125 gs d&#039;epoca,1971.0,,125.0,5700,lombardia,bg,privato,False,3,True
2026-04-17,2026-04-30,market-snapshot,husqvarna,husqvarna norden 901 (2022 - 26),2022.0,7500.0,,14900,lombardia,mi,privato,False,3,True
2026-04-17,2026-04-30,market-snapshot,ktm,ktm 300 exc tbi six days (2024),2024.0,198.0,300.0,8290,liguria,ge,concessionario ufficiale ktm,True,3,True
2026-04-17,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2009 - 11),2009.0,20000.0,690.0,5200,liguria,ge,privato,False,3,True
2026-04-18,2026-04-30,market-snapshot,fantic,fantic motor trial 240 f.m. 450 d&#039;epoca,1981.0,3742.0,450.0,3700,abruzzo,te,privato,False,3,True
2026-04-18,2026-04-30,market-snapshot,fantic,fantic motor 50 trial d&#039;epoca,1982.0,1.0,,1000,lazio,lt,privato,False,3,True
2026-04-18,2026-04-30,market-snapshot,fantic,fantic motor tx 190 d&#039;epoca,1979.0,1.0,,3200,piemonte,no,privato,False,3,True
2026-04-18,2026-04-30,market-snapshot,ktm,ktm 125 mc d&#039;epoca,1973.0,1.0,125.0,1800,emilia-romagna,re,privato,False,3,True
2026-04-18,2026-04-30,market-snapshot,ktm,ktm gs175 d&#039;epoca,1979.0,100.0,,6000,lombardia,pv,privato,False,3,True
2026-04-19,2026-04-30,market-snapshot,fantic,fantic motor coach 249 d&#039;epoca,1995.0,4250.0,,2250,lombardia,bs,privato,False,3,True
2026-04-21,2026-04-30,market-snapshot,ktm,ktm 250 gs d&#039;epoca,1978.0,100.0,250.0,4950,lombardia,bg,privato,False,3,True
2026-04-21,2026-04-30,market-snapshot,ktm,ktm 250 gs d&#039;epoca,1980.0,10.0,250.0,4700,basilicata,pz,privato,False,3,True
2026-04-21,2026-04-30,market-snapshot,husqvarna,husqvarna svartpilen 401 (2024 - 26),2024.0,10600.0,,3900,emilia-romagna,bo,privato,False,3,True
2026-04-21,2026-04-30,market-snapshot,ktm,ktm 250 exc tpi (2021),2021.0,100.0,250.0,5700,piemonte,to,privato,True,3,True
2026-04-21,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2012 - 17),2012.0,21000.0,690.0,5300,emilia-romagna,pc,privato,False,3,True
2026-04-21,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2019 - 20),2019.0,17247.0,690.0,7490,lazio,fr,concessionario altre marche,False,3,True
2026-04-21,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2022 - 25),2022.0,8900.0,690.0,9290,veneto,pd,concessionario ufficiale ktm,False,3,True
2026-04-22,2026-04-30,market-snapshot,cagiva,cagiva elefant 750 d&#039;epoca,1987.0,28000.0,,5500,lombardia,mi,privato,False,3,True
2026-04-22,2026-04-30,market-snapshot,fantic,fantic motor caballero tx 150 d&#039;epoca,1978.0,1256.0,150.0,5000,emilia-romagna,mo,privato,False,3,True
2026-04-22,2026-04-30,market-snapshot,ktm,ktm regolarit&agrave; 175 d&#039;epoca,1972.0,,,5500,lombardia,bg,concessionario altre marche,False,3,True
2026-04-22,2026-04-30,market-snapshot,husqvarna,husqvarna svartpilen 701 (2020),2020.0,3250.0,701.0,5900,lombardia,co,privato,False,3,True
2026-04-22,2026-04-30,market-snapshot,ktm,ktm 250 exc tpi (2022),2022.0,68.0,250.0,7200,lombardia,lo,privato,True,3,True
2026-04-23,2026-04-30,market-snapshot,ktm,ktm 450 exc (2012),2008.0,19650.0,450.0,4000,emilia-romagna,fe,privato,False,3,True
2026-04-23,2026-04-30,market-snapshot,ktm,ktm 450 exc (2012),2013.0,19286.0,450.0,6250,emilia-romagna,fe,privato,False,3,True
2026-04-23,2026-04-30,market-snapshot,ktm,ktm 450 exc (2012),2012.0,16490.0,450.0,5400,emilia-romagna,fe,privato,False,3,True
2026-04-24,2026-04-30,market-snapshot,ktm,ktm 300 exc (2025),2025.0,1000.0,300.0,9700,toscana,fi,privato,False,3,True
2026-04-24,2026-04-30,market-snapshot,ktm,ktm 300 exc e tpi (2020),2020.0,6700.0,300.0,7500,emilia-romagna,rn,privato,True,3,True
2026-04-24,2026-04-30,market-snapshot,ktm,ktm 350 exc-f (2018),2018.0,4969.0,350.0,6600,piemonte,vc,privato,False,3,True
2026-04-25,2026-04-30,market-snapshot,fantic,fantic motor caballero tx -94 d&#039;epoca,1978.0,1500.0,,2400,veneto,vr,privato,False,3,True
2026-04-25,2026-04-30,market-snapshot,ktm,ktm penton jackpiner 175cc d&#039;epoca,1972.0,9999.0,,6500,toscana,gr,privato,False,3,True
2026-04-25,2026-04-30,market-snapshot,ktm,ktm 300 exc tbi (2024),2024.0,3105.0,300.0,7800,toscana,pt,privato,True,3,True
2026-04-26,2026-04-30,market-snapshot,ktm,ktm 250 exc (2025),2025.0,600.0,250.0,10000,veneto,bl,privato,False,3,True
2026-04-26,2026-04-30,market-snapshot,ktm,ktm 690 enduro r (2009 - 11),2009.0,31700.0,690.0,4900,lombardia,cr,privato,False,3,True
2026-04-27,2026-04-30,market-snapshot,fantic,fantic motor strada 125 d&#039;epoca,1984.0,15000.0,125.0,1300,lombardia,mi,privato,False,3,True
2026-04-27,2026-04-30,market-snapshot,ktm,ktm 250 exc tpi (2019),2019.0,8331.0,250.0,6100,piemonte,at,rivenditore,True,3,True
2026-04-27,2026-04-30,market-snapshot,ktm,ktm 350 exc-f (2017),2017.0,700.0,350.0,3990,piemonte,cn,concessionario ufficiale ktm,False,3,True
2026-04-27,2026-04-30,market-snapshot,ktm,ktm 350 exc-f (2022),2022.0,7000.0,350.0,6200,emilia-romagna,bo,privato,False,3,True
2026-04-28,2026-04-30,market-snapshot,cagiva,cagiva elefant 350 d&#039;epoca,1985.0,22000.0,350.0,2000,lombardia,cr,concessionario altre marche,False,3,True
2026-04-28,2026-04-30,market-snapshot,cagiva,cagiva ala rossa 350 d&#039;epoca,1986.0,20540.0,350.0,690,piemonte,no,concessionario altre marche,False,3,True
2026-04-28,2026-04-30,market-snapshot,cagiva,cagiva wmx d&#039;epoca,1986.0,,,8900,lombardia,co,concessionario altre marche,False,3,True
2026-04-28,2026-04-30,market-snapshot,cagiva,cagiva 350 t4 d&#039;epoca,1987.0,22000.0,350.0,2500,lombardia,mi,privato,False,3,True
2026-04-28,2026-04-30,market-snapshot,ktm,ktm ktm 450 exc d&#039;epoca,2004.0,200.0,450.0,3000,emilia-romagna,bo,privato,False,3,True
2026-04-28,2026-04-30,market-snapshot,gasgas,gasgas txt 280 pro (2005 - 07),2005.0,105.0,,1790,lombardia,bs,concessionario altre marche,False,3,True
2026-04-29,2026-04-30,market-snapshot,cagiva,cagiva elefant 650 d&#039;epoca,1986.0,67500.0,,3000,campania,na,privato,False,3,True
2026-04-29,2026-04-30,market-snapshot,cagiva,cagiva sst 350 d&#039;epoca,1993.0,17000.0,350.0,2900,veneto,vi,privato,False,3,True
2026-04-29,2026-04-30,market-snapshot,fantic,fantic motor fantic motor trial 125 tipo tx 250 d&#039;epoca,1978.0,7613.0,125.0,3600,lombardia,va,privato,False,3,True
